,0,1,2
566,2,tensor([0.]),95
567,1,tensor([0.]),95
568,3,tensor([0.]),95
569,4,tensor([6.]),95
570,5,tensor([2.]),95
571,0,tensor([0.]),96
572,1,tensor([0.]),96
573,2,tensor([0.]),96
574,3,tensor([0.]),96
575,5,tensor([2.]),96
576,4,tensor([6.]),96
577,0,tensor([0.]),97
578,2,tensor([0.]),97
579,1,tensor([0.]),97
580,3,tensor([0.]),97
581,4,tensor([6.]),97
582,5,tensor([2.]),97
583,0,tensor([0.]),98
584,1,tensor([0.]),98
585,2,tensor([0.]),98
586,3,tensor([0.]),98
587,5,tensor([2.]),98
588,4,tensor([6.]),98
589,0,tensor([0.]),99
590,1,tensor([0.]),99
591,2,tensor([0.]),99
592,3,tensor([0.]),99
593,4,tensor([6.]),99
594,5,tensor([2.]),99
595,0,tensor([0.]),100
596,2,tensor([0.]),100
597,1,tensor([0.]),100
598,3,tensor([0.]),100
599,4,tensor([6.]),100
600,5,tensor([2.]),100
