,x-Cordinates [px],y-Cordinates [px],Angle [rad],Brick Colour,Brick Type,Standard Deviation x,Standard Deviation y,Standard Deviation Angle,Frame
2,165.1508875739645,344.52366863905326,0.43899825016824245,white,2x4 brick,0.29192654162234344,1.0158662186644418,0.4769160800730636,83
3,256.5059523809524,153.61309523809524,-0.3396358303138167,white,2x2 brick,0.0943034495104456,1.9013641570189472,0.3258450359698608,83
4,510.18529411764706,323.0235294117647,1.0478979569236848,yellow,2x4 brick,0.24148115617771782,1.0172219445278723,1.0912000587658892,83
5,268.7467105263158,338.67105263157896,0.2830219687594565,white,2x2 brick,0.24997835778899116,0.7458333010930729,0.28799023833962234,83
6,396.5386904761905,318.9107142857143,0.32455286785113246,white,2x2 brick,0.261617131019034,0.9375141722284799,0.3622724836661825,83
7,391.1047120418848,117.6020942408377,-0.042562922150954335,white,2x2 brick,0.20344878772487376,2.312337909761398,0.08515648849139867,83
0,501.75588235294117,104.92941176470588,1.0690226500910314,white,2x4 brick,0.2932487164312596,2.362890728568655,1.0992210660799873,84
1,137.27748691099475,143.32984293193718,-0.3604761327847701,yellow,2x4 brick,0.24848434502794317,2.6944969081249783,0.37677879826565563,84
2,165.15204678362574,344.5233918128655,0.4388818105661939,white,2x4 brick,0.2916657506324562,1.015685269057755,0.47692539924638866,84
3,256.50588235294117,153.61176470588236,-0.33971145796620245,white,2x2 brick,0.09374927912064251,1.90259338580147,0.32552662039096325,84
4,510.1860465116279,323.0232558139535,1.047898896855165,yellow,2x4 brick,0.24168150803286662,1.017026493286971,1.0912623691081846,84
5,268.7450980392157,338.6666666666667,0.28448870406224624,white,2x2 brick,0.24995193694082282,0.7453559924999298,0.28761657805692536,84
6,396.53823529411767,318.9088235294118,0.3244394331049002,white,2x2 brick,0.2601071112879472,0.9356871168413282,0.3622881803955038,84
7,391.1056701030928,117.6082474226804,-0.04265576891535236,white,2x2 brick,0.20412956880068175,2.3100261123660366,0.0844987443810814,84
0,501.75581395348837,104.93023255813954,1.0689407700632798,white,2x4 brick,0.29278321655846906,2.364542817674146,1.0993537041945944,85
1,137.27720207253887,143.32642487046633,-0.36096734314774576,yellow,2x4 brick,0.24851568813576053,2.698046917055992,0.37663253050855366,85
2,165.15028901734104,344.52312138728325,0.4387537007172138,white,2x4 brick,0.29043007325625825,1.0155083992584943,0.4769204223587011,85
3,256.50581395348837,153.61046511627907,-0.3397340699450156,white,2x2 brick,0.0932047647783802,1.9037923639573187,0.3251681013060755,85
4,510.1867816091954,323.02298850574715,1.047881537182316,yellow,2x4 brick,0.2418748334657352,1.016835427797539,1.09130490312876,85
5,268.7451612903226,338.6677419354839,0.28377830437867485,white,2x2 brick,0.24995316939110343,0.7454754260349971,0.2875616746618544,85
6,396.5348837209302,318.9098837209302,0.32432863637602216,white,2x2 brick,0.2618216337022722,0.9365113319395932,0.36230347714176014,85
7,391.1040609137056,117.61421319796955,-0.04274578785951493,white,2x2 brick,0.20298222358509854,2.3077668497314057,0.08385600922045437,85
0,501.7557471264368,104.93103448275862,1.068818308849302,white,2x4 brick,0.29232768648358654,2.3661555386942963,1.0994646630473979,86
1,137.27692307692308,143.3230769230769,-0.36149489232563203,yellow,2x4 brick,0.2485460680215925,2.7015153903576508,0.3765187881486359,86
2,165.1457142857143,344.52285714285716,0.4387077178631924,white,2x4 brick,0.29310442521673513,1.0153354728605615,0.47701789309242476,86
3,256.5028735632184,153.60919540229884,-0.33978677233266813,white,2x2 brick,0.10024576748570349,1.9049621943277357,0.32482399077156493,86
4,510.1875,323.02272727272725,1.047850743678765,yellow,2x4 brick,0.24206145913796356,1.0166486021065928,1.0913561263147056,86
5,268.7452229299363,338.6687898089172,0.28316693988709846,white,2x2 brick,0.24995435503628768,0.7455903063105733,0.2875974549302444,86
6,396.53735632183907,318.9080459770115,0.32421577976977234,white,2x2 brick,0.26269146173644425,0.9347343824328954,0.3623377007633793,86
7,391.1025,117.6225,-0.042864026386107056,white,2x2 brick,0.20185081124434448,2.3078656265042814,0.0832302281089875,86
0,501.7556818181818,104.93181818181819,1.068644035314935,white,2x4 brick,0.29188180770548455,2.3677302832491023,1.0995682482383184,87
1,137.2766497461929,143.3223350253807,-0.36201162604832937,yellow,2x4 brick,0.24857552379076742,2.7020219219018555,0.37636451518163316,87
2,165.14406779661016,344.52259887005647,0.4386489061958857,white,2x4 brick,0.29665052187175317,1.0151663594701377,0.4771490192190739,87
3,256.50284090909093,153.60795454545453,-0.3398806694923489,white,2x2 brick,0.09967502723209565,1.9061039267972948,0.3244820314917403,87
4,510.188202247191,323.02247191011236,1.04778982959889,yellow,2x4 brick,0.24224169283539762,1.0164658766650463,1.0914242053233405,87
5,268.74367088607596,338.6645569620253,0.28465985116242976,white,2x2 brick,0.24991987179281358,0.7451170963423512,0.2872955266575912,87
6,396.5369318181818,318.90625,0.3240725028658462,white,2x2 brick,0.26122464189478345,0.9329910509411994,0.36238846102363637,87
7,391.1034482758621,117.62807881773399,-0.04304272532544591,white,2x2 brick,0.2025403469736333,2.30566869513354,0.08262582100844709,87
0,501.7556179775281,104.92977528089888,1.0684778876934318,white,2x4 brick,0.29144527520763386,2.366517603458477,1.0996736567974104,88
1,137.27638190954775,143.321608040201,-0.36253529456390465,yellow,2x4 brick,0.24860409258219168,2.7025179822449776,0.376231425088721,88
2,165.14245810055866,344.5223463687151,0.4384920002173069,white,2x4 brick,0.29537702860337617,1.015000934378136,0.47717832819487027,88
3,256.50280898876406,153.6067415730337,-0.33997984001754794,white,2x2 brick,0.09911392564256938,1.9072185614346016,0.3241542565898316,88
4,510.18888888888887,323.02222222222224,1.0477444246028855,yellow,2x4 brick,0.24241582476968254,1.0162871179803667,1.0915049435484334,88
5,268.74528301886795,338.66037735849056,0.28618496130350624,white,2x2 brick,0.2499554962168258,0.7446259343649477,0.287031548827134,88
6,396.5365168539326,318.90449438202245,0.32393367055168,white,2x2 brick,0.25978210888736625,0.9312803934995909,0.3624392165252784,88
7,391.1019417475728,117.63592233009709,-0.04321621944130889,white,2x2 brick,0.20144168855579053,2.3057485935139717,0.08203438526014369,88
0,501.75555555555553,104.92777777777778,1.0715218239004047,white,2x4 brick,0.29101779674908435,2.3653295649057626,1.0973737622232353,89
1,137.27611940298507,143.318407960199,-0.36017074680395345,yellow,2x4 brick,0.24863180968593557,2.705827404514414,0.3805336212198865,89
2,165.14088397790056,344.5220994475138,0.4415934189279869,white,2x4 brick,0.2941178266122909,1.0148390782538264,0.47591264555776913,89
3,256.5027777777778,153.60555555555555,-0.33703492584738187,white,2x2 brick,0.0985621944400565,1.9083070514120979,0.3295176042258354,89
4,510.1868131868132,323.02197802197804,1.0510555634952243,yellow,2x4 brick,0.24188308464895758,1.0161121982915895,1.089437485448246,89
5,268.7453416149068,338.66149068322983,0.28906006575890286,white,2x2 brick,0.24995659512868182,0.7447590891320996,0.28639279425139347,89
6,396.53333333333336,318.90277777777777,0.3270954714952726,white,2x2 brick,0.2614064523559687,0.929601500976243,0.361779042511404,89
7,391.1004784688995,117.64114832535886,-0.03795249976172838,white,2x2 brick,0.2003579590067953,2.3036128524931954,0.09806939437718043,89
0,501.7554945054945,104.92857142857143,1.071540253983912,white,2x4 brick,0.2905990921998774,2.366863075111556,1.0973450164862197,90
1,137.27586206896552,143.3152709359606,-0.3605299734269728,yellow,2x4 brick,0.24865870865268896,2.7090640232852987,0.3804972920472934,90
2,165.13934426229508,344.5218579234973,0.4416771571474161,white,2x4 brick,0.29287272559260363,1.0146806768580598,0.4758578419238701,90
3,256.5,153.6043956043956,-0.3370596134836776,white,2x2 brick,0.10482848367219183,1.9093703057228792,0.3293904130676624,90
4,510.1875,323.0217391304348,1.0511488801038207,yellow,2x4 brick,0.24206145913796356,1.0159409952650367,1.0893485950928667,90
5,268.7438271604938,338.6574074074074,0.2910949828584911,white,2x2 brick,0.24992378048603342,0.7442624616336513,0.2866726601322101,90
6,396.532967032967,318.9065934065934,0.32712654471063385,white,2x2 brick,0.25998941020485666,0.9344213932569754,0.3616675556455149,90
7,391.10141509433964,117.64622641509433,-0.037720453687973846,white,2x2 brick,0.20105353966020287,2.3015242909740823,0.09739229508514283,90
0,501.7554347826087,104.92934782608695,1.071396764748616,white,2x4 brick,0.2901888929176629,2.3683620299911854,1.0974728642062894,91
1,137.27560975609757,143.31463414634146,-0.36103072505983896,yellow,2x4 brick,0.24868482139572454,2.709473981494379,0.3803474806277222,91
2,165.13783783783785,344.52162162162165,0.4415862402376447,white,2x4 brick,0.29164153427494505,1.014525620774646,0.47594625805627944,91
3,256.5,153.60326086956522,-0.33721261347488435,white,2x2 brick,0.10425720702853739,1.910409191710812,0.32909332982024925,91
4,510.18548387096774,323.02150537634407,1.0512495860589994,yellow,2x4 brick,0.2415319214818054,1.0157733917092082,1.0895856890651412,91
5,268.7408536585366,338.6585365853659,0.29039705584358444,white,2x2 brick,0.2498326328521449,0.7444020713186269,0.2867149966532545,91
6,396.5326086956522,318.9048913043478,0.3270955608904647,white,2x2 brick,0.2585951576819635,0.9327542135889089,0.3618141582750717,91
7,391.1,117.65116279069767,-0.03790056395696478,white,2x2 brick,0.20000000000000004,2.2994814474110368,0.09672227817266511,91
0,501.755376344086,104.9274193548387,1.0712544767286694,white,2x4 brick,0.289786941162563,2.3671930672612884,1.0975960483207081,92
1,137.2753623188406,143.31159420289856,-0.36149704325248944,yellow,2x4 brick,0.2487101782859494,2.712604479532881,0.3801732319847265,92
2,165.13636363636363,344.52139037433153,0.4415026319493298,white,2x4 brick,0.2949914099422525,1.0143738051585514,0.47603811555504083,92
3,256.5,153.6021505376344,-0.33730911735481983,white,2x2 brick,0.10369516947304253,1.911424537428736,0.32875224337298065,92
4,510.1835106382979,323.02127659574467,1.0513157473633084,yellow,2x4 brick,0.24099619246046944,1.0156092753074573,1.0897844605622125,92
5,268.7409638554217,338.6596385542169,0.28972009471950777,white,2x2 brick,0.24983664281117737,0.7445366405463079,0.28675798184318024,92
6,396.5295698924731,318.9032258064516,0.32705722343495736,white,2x2 brick,0.26014228521311644,0.9311169859284949,0.36194931944154,92
7,391.0990783410138,117.64746543778801,-0.038017870798826764,white,2x2 brick,0.1993054260396858,2.299349843983436,0.09628320392470313,92
0,501.75531914893617,104.92819148936171,1.0711030964316215,white,2x4 brick,0.28939298954756265,2.36865679809499,1.0976749307992482,93
1,137.27511961722487,143.30861244019138,-0.36193775908152764,yellow,2x4 brick,0.2487348082405747,2.715668252113837,0.3800088212204166,93
2,165.13492063492063,344.521164021164,0.44143083319156784,white,2x4 brick,0.29375802417971025,1.0142251294997073,0.4761084114317406,93
3,256.5,153.60106382978722,-0.33742246144378724,white,2x2 brick,0.10314212462587934,1.9124171338382476,0.32846233112585826,93
4,510.1815789473684,323.0210526315789,1.0514239151653137,yellow,2x4 brick,0.2404549012949969,1.01544853836717,1.0899939544950956,93
5,268.74107142857144,338.6607142857143,0.28907156552990376,white,2x2 brick,0.24984051035059326,0.7446664093568944,0.28677575217764417,93
6,396.52659574468083,318.90159574468083,0.3269469592177657,white,2x2 brick,0.26161346015655185,0.9295089108239045,0.36197878993336374,93
7,391.1004566210046,117.64383561643835,-0.038107853768570316,white,2x2 brick,0.20034165268018544,2.299214853165005,0.0958471292354098,93
0,501.7552631578947,104.93157894736842,1.073892886974461,white,2x4 brick,0.2890068005219297,2.3676665464854336,1.0954400765150345,94
1,137.27251184834122,143.30805687203792,-0.3597187402232464,yellow,2x4 brick,0.24898437036139706,2.7160016466550365,0.384060994675577,94
2,165.13350785340313,344.5235602094241,0.4442656015948296,white,2x4 brick,0.2925385349675182,1.017243938624369,0.474827096545024,94
3,256.5,153.60263157894738,-0.33444927328820573,white,2x2 brick,0.10259783520851541,1.9108398321852955,0.33321973884704603,94
4,510.1796875,323.0208333333333,1.0544427574663244,yellow,2x4 brick,0.23990863332475137,1.015291077584267,1.0879524972250416,94
5,268.74411764705883,338.6617647058824,0.29176179343003056,white,2x2 brick,0.24993078626666906,0.7447916036529764,0.28614809822181025,94
6,396.5263157894737,318.9,0.3298234508390955,white,2x2 brick,0.2602470592647604,0.9279292169012393,0.3612461321986322,94
7,391.0995475113122,117.64253393665159,-0.03573016575985182,white,2x2 brick,0.19965983233402904,2.3011507852878976,0.10247000694488247,94
0,501.7552083333333,104.93489583333333,1.0736224136271975,white,2x4 brick,0.2886281458853628,2.3666918256255163,1.0956271903389416,95
1,137.27230046948358,143.30516431924883,-0.36024246051726844,yellow,2x4 brick,0.24900339166527924,2.718968596952739,0.3837968965335871,95
2,165.1321243523316,344.52331606217615,0.4440398661424553,white,2x4 brick,0.2913327337230922,1.0170695426119327,0.47496543393941276,95
3,256.5,153.6015625,-0.33465012519292553,white,2x2 brick,0.10206207261596575,1.9118184123831121,0.3327924349211504,95
4,510.17783505154637,323.02061855670104,1.0544558211742399,yellow,2x4 brick,0.23935793326039576,1.015136793821952,1.088295585023468,95
5,268.7412790697674,338.66279069767444,0.2909310385630013,white,2x2 brick,0.2498478444491344,0.7449124361882309,0.28624131282687726,95
6,396.5234375,318.9036458333333,0.32971733191125646,white,2x2 brick,0.26165072188017496,0.9325353208141621,0.3614994167623066,95
7,391.0986547085202,117.64125560538116,-0.03599296664563001,white,2x2 brick,0.1989839258505273,2.303049692329398,0.1020468647620505,95
0,501.75515463917526,104.93556701030928,1.0734322401039833,white,2x4 brick,0.2882568063307505,2.368113551310699,1.0957341717438902,96
1,137.27209302325582,143.30232558139534,-0.3606990730976438,yellow,2x4 brick,0.24902188322197322,2.721874215101419,0.383599946905285,96
2,165.12820512820514,344.5230769230769,0.4438939747409868,white,2x4 brick,0.2934749523656307,1.0168986381329685,0.4750241050369127,96
3,256.5,153.60309278350516,-0.3349642721783603,white,2x2 brick,0.1015346165133619,1.9102789567029599,0.332623168932205,96
4,510.17602040816325,323.0204081632653,1.0545194488433318,yellow,2x4 brick,0.2388033081673496,1.0149855919027106,1.0885331645558594,96
5,268.7413793103448,338.66379310344826,0.2902846629171002,white,2x2 brick,0.24985132321016273,0.745029107476292,0.2862935526550728,96
6,396.52061855670104,318.9046391752577,0.3296609803965159,white,2x2 brick,0.26298764987266177,0.9333064621439907,0.3616403036797611,96
7,391.09777777777776,117.64,-0.03612305899810432,white,2x2 brick,0.19831388015398319,2.3049126278933483,0.1016015976009016,96
0,501.7551020408163,104.93877551020408,1.076116618986696,white,2x4 brick,0.28789257101358945,2.367149006503834,1.0935749832526787,97
1,137.27188940092165,143.30184331797236,-0.35855390593018227,yellow,2x4 brick,0.24903986453435698,2.7221393581387714,0.38748005806177943,97
2,165.12690355329948,344.5253807106599,0.4466993025353762,white,2x4 brick,0.29226414559359964,1.019786721124685,0.4738531878211791,97
3,256.5,153.6045918367347,-0.3322570200311898,white,2x2 brick,0.10101525445522107,1.9087685250921185,0.3372711514753924,97
4,510.17424242424244,323.020202020202,1.0573824221951542,yellow,2x4 brick,0.2382452302047937,1.0148373804126392,1.0865170602517171,97
5,268.74147727272725,338.66477272727275,0.29287976198652227,white,2x2 brick,0.24985468400619332,0.7451418066270816,0.28568950650843744,97
6,396.5204081632653,318.90816326530614,0.3325102775725111,white,2x2 brick,0.26165064091751195,0.937721235870012,0.3609982931671598,97
7,391.0969162995595,117.63876651982379,-0.0338064641324729,white,2x2 brick,0.19764964118215467,2.306740605924309,0.10763872258521454,97
0,501.7550505050505,104.9419191919192,1.0787646335885155,white,2x4 brick,0.28753523714625834,2.3661993464214732,1.0914573952970674,98
1,137.2716894977169,143.29908675799086,-0.3564114588695961,yellow,2x4 brick,0.24905735421542727,2.724956383842301,0.39121987492035754,98
2,165.12311557788945,344.5251256281407,0.4494539654790238,white,2x4 brick,0.29428107049349383,1.0195929128018009,0.47268741994368396,98
3,256.5,153.6060606060606,-0.32962225607502754,white,2x2 brick,0.10050378152592121,1.9072863043685802,0.34178129794149303,98
4,510.175,323.02,1.0601451564059123,yellow,2x4 brick,0.23848480035423641,1.0146920715172656,1.084477977656582,98
5,268.7443820224719,338.6657303370786,0.29543004585685556,white,2x2 brick,0.2499368686858621,0.7452507121171521,0.2850855657611315,98
6,396.520202020202,318.90909090909093,0.3352033246081641,white,2x2 brick,0.2603338175527247,0.9384159131637589,0.3602466081817153,98
7,391.09565217391304,117.64347826086957,-0.029127781607404767,white,2x2 brick,0.19666405005041115,2.3047825676861624,0.118671375131901,98
0,501.755,104.94,1.0785528787885852,white,2x4 brick,0.2871846096154876,2.3651427018258326,1.0916432512829346,99
1,137.2714932126697,143.29864253393666,-0.35689171572396405,yellow,2x4 brick,0.2490743700366133,2.7251880193844045,0.3909590682080648,99
2,165.11940298507463,344.52487562189054,0.4492976876437308,white,2x4 brick,0.2961975302167663,1.0194028636709016,0.47282274340427444,99
3,256.5,153.605,-0.3298262546988303,white,2x2 brick,0.1,1.9082649187154281,0.3413766367328288,99
4,510.1757425742574,323.019801980198,1.0599917789918523,yellow,2x4 brick,0.23871705997286008,1.0145495807880793,1.0846012862733085,99
5,268.7416666666667,338.6666666666667,0.2947416404977927,white,2x2 brick,0.2498610725094159,0.7453559924999298,0.2851649522628156,99
6,396.52,318.91,0.3349971994754749,white,2x2 brick,0.25903667693977234,0.9390953093270138,0.3603174555742764,99
7,391.0969827586207,117.64008620689656,-0.029325816199643036,white,2x2 brick,0.1977010972166464,2.3046029636695726,0.1181778365073013,99
0,501.7549504950495,104.94059405940594,1.0782572379186124,white,2x4 brick,0.28684050062148586,2.366523046636508,1.09187486604203,100
1,137.27130044843048,143.2982062780269,-0.3574494062871808,yellow,2x4 brick,0.2490909289730557,2.725415410399504,0.39068200779966533,100
2,165.1206896551724,344.5270935960591,0.44907720325226924,white,2x4 brick,0.2960587034742211,1.0221704552155868,0.4730270238552531,100
3,256.5,153.6039603960396,-0.3301413656884343,white,2x2 brick,0.09950371902099892,1.9092230959515168,0.34097108071800014,100
4,510.1764705882353,323.01960784313724,1.0597874381390595,yellow,2x4 brick,0.23894230601870475,1.014409827039046,1.0848036134947592,100
5,268.739010989011,338.6675824175824,0.29399361545971947,white,2x2 brick,0.2497583665014715,0.7454578070611649,0.28533343926398286,100
6,396.51732673267327,318.90841584158414,0.33473504390362296,white,2x2 brick,0.2603249724201699,0.9375439080656565,0.36046730359193224,100
7,391.09615384615387,117.63675213675214,-0.029636742534032267,white,2x2 brick,0.19705674549922303,2.304421550444613,0.11771936048409859,100
